,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date,text_hi,text_es
54,en,ShashiTharoor,24705126,True,1438756021887897605,"With Vishnu of “Change Can Change Climate Change”, or “C5”, a Thiruvananthapuram-based civil society group that works to promote changes in social behaviour in order to promote sustainable development. They have an impressive record but are facing severe financial constraints. https://t.co/7n1FdDbh50",[],[],[],[],India,With Vishnu of “Change Can Change Climate Change”  or “C5”  a Thiruvananthapuram based civil society group that works to promote changes in social behaviour in order to promote sustainable development  They have an impressive record but are facing severe financial constraints  https   t co 7n1FdDbh50,2021-09-17 07:00:00,,
55,en,ShashiTharoor,24705126,True,1438729788500299777,"Painful reading: searing analysis by @ShoaibDaniyal of the shameful ongoing assaults on Muslim Indian entrepreneurs, shopkeepers, hawkers &amp;others trying to make a living: https://t.co/59gun6Okxs
What do these bigots want to do? To create an impoverished, alienated minority? Sick!",[],[],['ShoaibDaniyal'],['https://t.co/59gun6Okxs'],India,Painful reading  searing analysis by  ShoaibDaniyal of the shameful ongoing assaults on Muslim Indian entrepreneurs  shopkeepers  hawkers  amp others trying to make a living  https   t co 59gun6OkxsWhat do these bigots want to do  To create an impoverished  alienated minority  Sick ,2021-09-17 05:00:00,,
56,en,ShashiTharoor,24705126,True,1438726947127791618,"Wishing @NarendraModi ji happy birthday &amp; many healthy years in the service of the nation. May he be able to work more successfully in the next two, to ensure that Vikas actually dawns in our country&amp; is truly “sab ka”&amp; “sab ka saath”! May he create work for the Indian people too https://t.co/Z6qujDHA8B",[],[],['narendramodi'],[],India,Wishing  NarendraModi ji happy birthday  amp  many healthy years in the service of the nation  May he be able to work more successfully in the next two  to ensure that Vikas actually dawns in our country amp  is truly “sab ka” amp  “sab ka saath”  May he create work for the Indian people too https   t co Z6qujDHA8B,2021-09-17 05:00:00,,
57,en,ShashiTharoor,24705126,True,1438724463168614400,"Delighted to see the cover of @unampillai’s new book #FalseAllies — India’s Maharajahs in the age of Ravi Varma, a fascinating theme. Looking forward to his usual limpid prose and compelling story-telling! https://t.co/niitCItFVs",[],['FalseAllies'],['UnamPillai'],[],India,Delighted to see the cover of  unampillai’s new book  FalseAllies — India’s Maharajahs in the age of Ravi Varma  a fascinating theme  Looking forward to his usual limpid prose and compelling story telling  https   t co niitCItFVs,2021-09-17 05:00:00,,
58,en,ShashiTharoor,24705126,True,1438722903294439425,Remembering #Periyar #SocialJusticeDay https://t.co/m6NaAYisJj,[],"['Periyar', 'SocialJusticeDay']",[],['https://t.co/m6NaAYisJj'],India,Remembering  Periyar  SocialJusticeDay https   t co m6NaAYisJj,2021-09-17 05:00:00,,
59,en,ShashiTharoor,24705126,True,1438571223101820935,"Agreed, @milinddeora! Such are the ways of our media experts…. https://t.co/rHRtDbhC7n",['xp'],[],['milinddeora'],['https://t.co/rHRtDbhC7n'],India,Agreed   milinddeora  Such are the ways of our media eerts…  https   t co rHRtDbhC7n,2021-09-16 19:00:00,,
60,en,ShashiTharoor,24705126,True,1438567795868913674,The various new offerings on @sansad_tv aim to broaden the range of the usual fare on Parliament's familiar channels: https://t.co/2egLhRZHMn,[],[],['sansad_tv'],['https://t.co/2egLhRZHMn'],India,The various new offerings on  sansad tv aim to broaden the range of the usual fare on Parliament s familiar channels  https   t co 2egLhRZHMn,2021-09-16 18:00:00,,
61,en,ShashiTharoor,24705126,True,1438553994796802057,I think the larger meaning of what @RahulGandhi said was clearly apparent from the context in which it was embedded. Tweeting a couple of lines from any speech with an emoji isn't journalism. It's not even commentary. It's just bias. https://t.co/YJ1xvGMXWE,[],[],['RahulGandhi'],['https://t.co/YJ1xvGMXWE'],India,I think the larger meaning of what  RahulGandhi said was clearly apparent from the context in which it was embedded  Tweeting a couple of lines from any speech with an emoji isn t journalism  It s not even commentary  It s just bias  https   t co YJ1xvGMXWE,2021-09-16 17:00:00,,
62,en,ShashiTharoor,24705126,True,1438547465729286150,Absolutely. Onward &amp; upward! https://t.co/GNfImuGKFc,[],[],[],['https://t.co/GNfImuGKFc'],India,Absolutely  Onward  amp  upward  https   t co GNfImuGKFc,2021-09-16 17:00:00,,
63,en,ShashiTharoor,24705126,True,1438547303325835270,I received a gracious call from @revanth_anumula to apologise for what was said. I accept his expression of regret &amp; am happy to put this unfortunate episode behind us. We must work together to strengthen @INCIndia in Telengana &amp; across the country. https://t.co/pwIRmxpipn,['xp'],[],"['revanth_anumula', 'INCIndia']",['https://t.co/pwIRmxpipn'],India,I received a gracious call from  revanth anumula to apologise for what was said  I accept his eression of regret  amp  am happy to put this unfortunate episode behind us  We must work together to strengthen  INCIndia in Telengana  amp  across the country  https   t co pwIRmipn,2021-09-16 17:00:00,,
64,en,ShashiTharoor,24705126,True,1438478981011959815,"I am shocked &amp; dismayed to read of the ED raids on my friend and college batchmate @harsh_mander: https://t.co/uh6lFdGGDp
He is a person of unquestionable integrity &amp;honesty, incapable of wrongdoing, almost too upright for the  standards of today's India. This raid is a travesty.",[],[],['harsh_mander'],['https://t.co/uh6lFdGGDp'],India,I am shocked  amp  dismayed to read of the ED raids on my friend and college batchmate  harsh mander  https   t co uh6lFdGGDpHe is a person of unquestionable integrity  amp honesty  incapable of wrongdoing  almost too upright for the  standards of today s India  This raid is a travesty ,2021-09-16 12:00:00,,
65,en,ShashiTharoor,24705126,True,1438367596735201289,My piece in today's @TheHinduComment looks at India-China relations and asks whether China is pushing India into contemplating options it has so far refused to consider: https://t.co/mHWG25fEzq https://t.co/fIUZEZeRWq,[],[],['TheHinduComment'],"['https://t.co/mHWG25fEzq', 'https://t.co/fIUZEZeRWq']",India,My piece in today s  TheHinduComment looks at India China relations and asks whether China is pushing India into contemplating options it has so far refused to consider  https   t co mHWG25fEzq https   t co fIUZEZeRWq,2021-09-16 05:00:00,,
66,en,ShashiTharoor,24705126,True,1438362974150795265,"For some reason i read @PicoIyer's wonderful obituary (yes, obituaries can be wonderful!) of his mother, Prof Nandini Iyer, six weeks late, but it's not too late to share this magnificent, timeless tribute by an admiring son: https://t.co/JlR9146MAC",[],[],['PicoIyer'],['https://t.co/JlR9146MAC'],India,For some reason i read  PicoIyer s wonderful obituary  yes  obituaries can be wonderful   of his mother  Prof Nandini Iyer  six weeks late  but it s not too late to share this magnificent  timeless tribute by an admiring son  https   t co JlR9146MAC,2021-09-16 05:00:00,,
67,en,ShashiTharoor,24705126,True,1438359768297398274,"Who knew that ozone had a day dedicated to it? It absorbs solar ultraviolet radiation, which heats the stratosphere,&amp;absorbs infrared radiation emitted by the Earth's surface, effectively trapping heat in the troposphere. Its climate impact is huge. Let’s protect the ozone layer! https://t.co/eyleiCyvki",[],[],[],[],India,Who knew that ozone had a day dedicated to it  It absorbs solar ultraviolet radiation  which heats the stratosphere  amp absorbs infrared radiation emitted by the Earth s surface  effectively trapping heat in the troposphere  Its climate impact is huge  Let’s protect the ozone layer  https   t co eyleiCyvki,2021-09-16 05:00:00,,
68,en,ShashiTharoor,24705126,True,1438165086707744771,Snippets from my debut on #SansadTV…. Wait for the show to launch soon! @sansad_tv https://t.co/TJ0DzdyznU,[],['SansadTV'],['sansad_tv'],[],India,Snippets from my debut on  SansadTV…  Wait for the show to launch soon   sansad tv https   t co TJ0DzdyznU,2021-09-15 16:00:00,,
69,en,ShashiTharoor,24705126,True,1438164900778438666,India has been a global exemplar of a developing nation that has successfully managed its diversity through democracy. Let us not allow that proud distinction to be tarnished by small-minded rulers. #InternationalDayOfDemocracy https://t.co/3mZ90HavXm,[],['InternationalDayOfDemocracy'],[],[],India,India has been a global exemplar of a developing nation that has successfully managed its diversity through democracy  Let us not allow that proud distinction to be tarnished by small minded rulers   InternationalDayOfDemocracy https   t co 3mZ90HavXm,2021-09-15 16:00:00,,
70,en,ShashiTharoor,24705126,True,1438123668635209738,"Prime Minister ⁦@narendramodi⁩ addressing the launch of Sansad TV at the Parliament House Annexe this evening. ⁦@sansad_tv⁩ merges ⁦@loksabhatv⁩ &amp; ⁦@rajyasabhatv⁩ into one &amp;adds several new shows, incl “To The Point”, an interview programme anchored by me https://t.co/YOBvxea2p9",[],[],"['narendramodi', 'sansad_tv', 'loksabhatv', 'rajyasabhatv']",[],India,Prime Minister ⁦ narendramodi⁩ addressing the launch of Sansad TV at the Parliament House Annexe this evening  ⁦ sansad tv⁩ merges ⁦ loksabhatv⁩  amp  ⁦ rajyasabhatv⁩ into one  amp adds several new shows  incl “To The Point”  an interview programme anchored by me https   t co YOBvxea2p9,2021-09-15 13:00:00,,
71,en,ShashiTharoor,24705126,True,1438117747376885767,"Delighted to receive a copy of an extraordinary book by @saketwrites, Saket Suman, #ThePsychologyOfAPatriot from ⁦⁦@Rupa_Books⁩, in which I am proud I feature fairly prominently. Saket writes with rare fluency&amp; insight &amp; his is an important contribution to our discourse. https://t.co/30rL1mjVGg",[],['ThePsychologyOfAPatriot'],"['saketwrites', 'Rupa_Books']",[],India,Delighted to receive a copy of an extraordinary book by  saketwrites  Saket Suman   ThePsychologyOfAPatriot from ⁦⁦ Rupa Books⁩  in which I am proud I feature fairly prominently  Saket writes with rare fluency amp  insight  amp  his is an important contribution to our discourse  https   t co 30rL1mjVGg,2021-09-15 12:00:00,,
72,en,ShashiTharoor,24705126,True,1438105905967480832,"Congratulations to @AIPCTVM1, the Tvm Chapter of @ProfCong, the All India Professionals' Congress, for the preparation of a model syllabus on women's safety and empowerment, which they handed over to @KeralaGovernor Arif Mohd Khan Sahib in Raj Bhavan. https://t.co/VOijSG4Ddx",[],[],"['AIPCTVM1', 'ProfCong', 'KeralaGovernor']",[],India,Congratulations to  AIPCTVM1  the Tvm Chapter of  ProfCong  the All India Professionals  Congress  for the preparation of a model syllabus on women s safety and empowerment  which they handed over to  KeralaGovernor Arif Mohd Khan Sahib in Raj Bhavan  https   t co VOijSG4Ddx,2021-09-15 12:00:00,,
73,en,ShashiTharoor,24705126,True,1437983904497995779,"It’s not always happy! India has the largest number of engineers as well as of engnr’ng educational institutions in the world. As of 2021, India produces one million engineering graduates a year. But 66% end up in jobs that don’t require an engineering degree. Reform is overdue. https://t.co/TyWjmBcGQU",[],[],[],[],India,It’s not always happy  India has the largest number of engineers as well as of engnr’ng educational institutions in the world  As of 2021  India produces one million engineering graduates a year  But 66  end up in jobs that don’t require an engineering degree  Reform is overdue  https   t co TyWjmBcGQU,2021-09-15 04:00:00,,
74,en,ShashiTharoor,24705126,True,1437962718095413249,"Posted as received: This poignant photo is the work of an Afghan artist named Shamsia Hassani, 33 years old, Afghan graffiti artist and teacher at Kabul University If we share, we will be giving her a voice and all Afghan women who are living in hell. https://t.co/OF3qHqihaf",[],[],[],[],India,Posted as received  This poignant photo is the work of an Afghan artist named Shamsia Hassani  33 years old  Afghan graffiti artist and teacher at Kabul University If we share  we will be giving her a voice and all Afghan women who are living in hell  https   t co OF3qHqihaf,2021-09-15 02:00:00,,
75,en,ShashiTharoor,24705126,True,1437796816255389703,Absolutely. Discovered it late — but this magnificent writing is never too late! @ambarishsatwik https://t.co/ml0ZWM9MS8,[],[],['AmbarishSatwik'],['https://t.co/ml0ZWM9MS8'],India,Absolutely  Discovered it late — but this magnificent writing is never too late   ambarishsatwik https   t co ml0ZWM9MS8,2021-09-14 15:00:00,,
